"caller","callee","timestamp","duration"
"089-1000416","089-1000150","2016-1-10 9:28",510.0
"089-1000416","089-1000155","2016-1-8 6:34",3.0
"089-1000416","089-1000218","2016-2-8 7:54",53.0
"089-1000416","089-1000218","2016-2-8 7:54",34.0
"089-1000416","089-1000261","2016-1-4 19:44",260.0
"089-1000416","089-1000406","2016-02-20 23:46",288.0
"089-1000416","089-1000423","2016-02-13 22:33",150.0
"089-1000416","089-1000434","2016-01-21 08:01",96.0
"089-1000416","089-1000434","2016-01-21 08:01",44.0
"089-1000416","089-1000462","2016-02-27 17:42",45.0
"089-1000416","089-1000498","2016-01-18 08:52",498.0
"089-1000416","089-1000011","2016-01-26 09:25",357.0
"089-1000416","089-1000057","2016-02-28 00:18",31.0
"089-1000416","089-1000080","2016-01-30 09:22",312.0
"089-1000416","089-1000126","2016-1-5 23:06",3.0
"089-1000416","089-1000155","2016-1-8 6:34",3.0
"089-1000416","089-1000155","2016-1-8 6:34",10.0
"089-1000416","089-1000261","2016-1-4 19:44",535.0
"089-1000416","089-1000012","2016-2-6 1:34",512.0
"089-1000416","089-1000140","2016-1-11 0:37",479.0
"089-1000416","089-1000011","2016-01-26 09:25",597.0
"089-1000417","089-1000044","2016-01-14 12:02",144.0
"089-1000417","089-1000191","2016-01-27 05:03",136.0
"089-1000417","089-1000204","2016-2-12 21:44",408.0
"089-1000417","089-1000214","2016-1-1 7:52",63.0
"089-1000417","089-1000307","2016-2-10 4:23",117.0
"089-1000417","089-1000324","2016-01-30 19:24",40.0
"089-1000417","089-1000324","2016-01-30 19:24",89.0
"089-1000417","089-1000452","2016-02-21 09:51",12.0
"089-1000417","089-1000483","2016-02-23 00:30",7.0
"089-1000417","089-1000015","2016-1-10 3:47",171.0
"089-1000417","089-1000044","2016-01-14 12:02",102.0
"089-1000417","089-1000324","2016-01-30 19:24",91.0
"089-1000418","089-1000069","2016-1-4 8:03",49.0
"089-1000418","089-1000069","2016-1-4 8:03",16.0
"089-1000418","089-1000078","2016-01-16 12:47",84.0
"089-1000418","089-1000133","2016-2-3 6:57",392.0
"089-1000418","089-1000137","2016-02-20 10:12",203.0
"089-1000418","089-1000218","2016-02-13 23:36",44.0
"089-1000418","089-1000320","2016-2-2 6:28",55.0
"089-1000418","089-1000364","2016-2-2 10:26",21.0
"089-1000418","089-1000374","2016-1-5 21:35",294.0
"089-1000418","089-1000415","2016-01-15 01:04",318.0
"089-1000418","089-1000461","2016-2-10 17:00",9.0
"089-1000418","089-1000477","2016-01-17 11:03",496.0
"089-1000418","089-1000078","2016-01-16 12:47",397.0
"089-1000418","089-1000159","2016-2-5 10:48",430.0
"089-1000418","089-1000187","2016-1-6 16:47",197.0
"089-1000418","089-1000374","2016-1-5 21:35",297.0
"089-1000419","089-1000005","2016-01-19 13:01",240.0
"089-1000419","089-1000138","2016-1-9 22:06",7.0
"089-1000419","089-1000161","2016-1-6 5:22",15.0
"089-1000419","089-1000161","2016-1-6 5:22",28.0
"089-1000419","089-1000185","2016-02-23 19:17",146.0
"089-1000419","089-1000194","2016-01-27 16:35",249.0
"089-1000419","089-1000366","2016-1-6 19:50",157.0
"089-1000419","089-1000422","2016-01-19 10:18",293.0
"089-1000419","089-1000482","2016-1-7 7:51",348.0
"089-1000419","089-1000070","2016-01-20 17:09",36.0
"089-1000419","089-1000138","2016-1-9 22:06",158.0
"089-1000419","089-1000161","2016-1-6 5:22",12.0
"089-1000419","089-1000162","2016-02-20 23:09",11.0
"089-1000419","089-1000196","2016-01-31 04:17",14.0
"089-1000419","089-1000482","2016-1-7 7:51",568.0
"089-1000419","089-1000031","2016-02-27 11:51",456.0
"089-1000420","089-1000037","2016-2-8 13:49",133.0
"089-1000420","089-1000037","2016-02-27 07:20",313.0
"089-1000420","089-1000121","2016-02-28 09:12",5.0
"089-1000420","089-1000251","2016-2-4 2:27",77.0
"089-1000420","089-1000275","2016-2-4 12:47",13.0
"089-1000420","089-1000353","2016-02-28 19:40",6.0
"089-1000420","089-1000442","2016-01-20 12:42",355.0
"089-1000420","089-1000466","2016-01-29 11:15",1.0
"089-1000420","089-1000477","2016-01-22 08:52",297.0
"089-1000420","089-1000097","2016-1-8 2:41",256.0
"089-1000420","089-1000098","2016-2-1 16:52",118.0
"089-1000420","089-1000121","2016-02-28 09:12",6.0
"089-1000420","089-1000138","2016-02-20 02:44",137.0
"089-1000420","089-1000349","2016-2-4 15:29",151.0
"089-1000420","089-1000442","2016-01-20 12:42",463.0
"089-1000420","089-1000353","2016-02-28 19:40",64.0
"089-1000421","089-1000003","2016-02-18 10:00",1.0
"089-1000421","089-1000042","2016-02-17 20:11",38.0
"089-1000421","089-1000098","2016-01-14 22:49",126.0
"089-1000421","089-1000105","2016-02-16 23:26",489.0
"089-1000421","089-1000140","2016-01-28 17:20",4.0
"089-1000421","089-1000140","2016-01-28 17:20",21.0
"089-1000421","089-1000197","2016-2-9 8:31",137.0
"089-1000421","089-1000269","2016-2-1 14:33",310.0
"089-1000421","089-1000307","2016-2-11 21:29",122.0
"089-1000421","089-1000324","2016-2-9 19:43",114.0
"089-1000421","089-1000324","2016-2-9 19:43",90.0
"089-1000421","089-1000325","2016-01-25 20:06",218.0
"089-1000421","089-1000349","2016-2-6 2:30",40.0
"089-1000421","089-1000386","2016-02-23 17:29",33.0
"089-1000421","089-1000399","2016-02-20 00:17",18.0
"089-1000421","089-1000442","2016-01-17 22:11",21.0
"089-1000421","089-1000042","2016-02-17 20:11",28.0
"089-1000421","089-1000140","2016-01-28 17:20",15.0
"089-1000421","089-1000140","2016-01-28 17:20",18.0
"089-1000421","089-1000197","2016-2-9 8:31",84.0
"089-1000421","089-1000098","2016-01-14 22:49",285.0
"089-1000421","089-1000099","2016-02-15 17:52",159.0
"089-1000421","089-1000197","2016-2-9 8:31",176.0
"089-1000421","089-1000324","2016-2-9 19:43",125.0
"089-1000421","089-1000105","2016-02-16 23:26",518.0
"089-1000421","089-1000042","2016-02-17 20:11",167.0
"089-1000422","089-1000040","2016-1-5 12:38",3.0
"089-1000422","089-1000124","2016-1-7 14:54",48.0
"089-1000422","089-1000142","2016-01-31 05:35",88.0
"089-1000422","089-1000142","2016-01-31 05:35",69.0
"089-1000422","089-1000281","2016-01-30 14:50",251.0
"089-1000422","089-1000301","2016-01-20 21:34",121.0
"089-1000422","089-1000331","2016-01-15 08:26",122.0
"089-1000422","089-1000472","2016-02-19 00:38",188.0
"089-1000422","089-1000481","2016-01-18 09:48",43.0
"089-1000422","089-1000115","2016-01-20 04:08",55.0
"089-1000422","089-1000124","2016-1-7 14:54",31.0
"089-1000422","089-1000183","2016-02-14 03:59",200.0
"089-1000422","089-1000481","2016-01-18 09:48",271.0
"089-1000423","089-1000038","2016-02-25 10:25",116.0
"089-1000423","089-1000106","2016-2-1 19:47",9.0
"089-1000423","089-1000106","2016-2-1 19:47",7.0
"089-1000423","089-1000127","2016-02-19 12:51",413.0
"089-1000423","089-1000174","2016-01-27 14:32",409.0
"089-1000423","089-1000268","2016-2-8 11:47",27.0
"089-1000423","089-1000268","2016-2-8 11:47",54.0
"089-1000423","089-1000283","2016-2-1 12:46",12.0
"089-1000423","089-1000342","2016-02-16 01:28",29.0
"089-1000423","089-1000063","2016-2-2 2:28",101.0
"089-1000423","089-1000106","2016-2-1 19:47",8.0
"089-1000423","089-1000106","2016-2-1 19:47",13.0
"089-1000423","089-1000127","2016-02-19 12:51",120.0
"089-1000423","089-1000138","2016-1-2 21:12",134.0
"089-1000423","089-1000153","2016-02-20 14:26",289.0
"089-1000423","089-1000174","2016-01-27 14:32",262.0
"089-1000423","089-1000310","2016-2-9 9:59",467.0
"089-1000424","089-1000005","2016-02-13 06:20",142.0
"089-1000424","089-1000012","2016-02-21 04:18",502.0
"089-1000424","089-1000150","2016-01-20 18:05",93.0
"089-1000424","089-1000452","2016-1-7 0:47",98.0
"089-1000424","089-1000470","2016-2-7 1:58",280.0
"089-1000424","089-1000005","2016-02-13 06:20",135.0
"089-1000424","089-1000044","2016-2-4 12:58",318.0
"089-1000424","089-1000107","2016-01-20 06:16",221.0
"089-1000424","089-1000107","2016-01-20 06:16",460.0
"089-1000425","089-1000062","2016-1-5 4:52",2.0
"089-1000425","089-1000090","2016-02-26 11:06",235.0
"089-1000425","089-1000166","2016-02-22 09:07",126.0
"089-1000425","089-1000169","2016-02-20 23:45",102.0
"089-1000425","089-1000169","2016-02-20 23:45",7.0
"089-1000425","089-1000170","2016-1-10 17:34",64.0
"089-1000425","089-1000174","2016-01-30 15:32",20.0
"089-1000425","089-1000174","2016-01-30 15:32",32.0
"089-1000425","089-1000174","2016-01-30 15:32",114.0
"089-1000425","089-1000215","2016-01-28 01:11",132.0
"089-1000425","089-1000319","2016-01-30 12:11",232.0
"089-1000425","089-1000341","2016-02-13 02:52",105.0
"089-1000425","089-1000415","2016-02-14 08:40",190.0
"089-1000425","089-1000444","2016-01-28 07:14",50.0
"089-1000425","089-1000062","2016-1-5 4:52",136.0
"089-1000425","089-1000091","2016-01-20 07:37",245.0
"089-1000425","089-1000166","2016-02-22 09:07",139.0
"089-1000425","089-1000174","2016-01-30 15:32",80.0
"089-1000425","089-1000174","2016-01-30 15:32",21.0
"089-1000425","089-1000183","2016-01-15 04:41",139.0
"089-1000425","089-1000361","2016-01-13 18:16",459.0
"089-1000425","089-1000497","2016-02-26 02:08",328.0
"089-1000425","089-1000062","2016-02-18 07:14",262.0
"089-1000425","089-1000166","2016-02-22 09:07",234.0
"089-1000426","089-1000157","2016-02-27 22:40",87.0
"089-1000426","089-1000290","2016-1-10 11:27",37.0
"089-1000426","089-1000352","2016-1-9 23:24",322.0
"089-1000426","089-1000437","2016-01-18 03:18",167.0
"089-1000426","089-1000442","2016-02-17 10:43",514.0
"089-1000426","089-1000451","2016-1-4 11:51",69.0
"089-1000426","089-1000157","2016-02-27 22:40",236.0
"089-1000426","089-1000184","2016-02-14 15:50",59.0
"089-1000426","089-1000428","2016-01-30 03:38",192.0
"089-1000426","089-1000437","2016-01-18 03:18",282.0
"089-1000427","089-1000040","2016-1-7 2:07",361.0
"089-1000427","089-1000060","2016-1-7 2:35",84.0
"089-1000427","089-1000065","2016-01-17 13:50",235.0
"089-1000427","089-1000079","2016-2-11 2:42",81.0
"089-1000427","089-1000084","2016-1-11 17:06",161.0
"089-1000427","089-1000117","2016-01-31 21:17",22.0
"089-1000427","089-1000117","2016-01-31 21:17",29.0
"089-1000427","089-1000186","2016-01-30 22:40",24.0
"089-1000427","089-1000186","2016-01-30 22:40",18.0
"089-1000427","089-1000206","2016-01-27 00:21",2.0
"089-1000427","089-1000206","2016-01-27 00:21",71.0
"089-1000427","089-1000214","2016-1-8 18:53",52.0
"089-1000427","089-1000249","2016-01-16 08:33",95.0
"089-1000427","089-1000341","2016-02-18 11:24",30.0
"089-1000427","089-1000372","2016-1-1 7:37",133.0
"089-1000427","089-1000385","2016-1-10 20:05",342.0
"089-1000427","089-1000431","2016-1-3 7:39",314.0
"089-1000427","089-1000040","2016-1-7 2:07",419.0
"089-1000427","089-1000060","2016-1-7 2:35",38.0
"089-1000427","089-1000065","2016-01-17 13:50",237.0
"089-1000427","089-1000067","2016-02-25 19:46",4.0
"089-1000427","089-1000067","2016-02-25 19:46",16.0
"089-1000427","089-1000079","2016-2-11 2:42",61.0
"089-1000427","089-1000093","2016-02-16 23:57",296.0
"089-1000427","089-1000171","2016-01-20 21:45",37.0
"089-1000427","089-1000249","2016-01-16 08:33",184.0
"089-1000427","089-1000084","2016-1-11 17:06",380.0
"089-1000427","089-1000330","2016-1-2 21:54",468.0
"089-1000427","089-1000093","2016-02-16 23:57",485.0
"089-1000428","089-1000093","2016-2-10 12:59",80.0
"089-1000428","089-1000102","2016-01-30 11:01",148.0
"089-1000428","089-1000202","2016-2-8 0:46",72.0
"089-1000428","089-1000204","2016-01-21 07:06",73.0
"089-1000428","089-1000229","2016-01-25 13:02",218.0
"089-1000428","089-1000396","2016-01-27 19:07",194.0
"089-1000428","089-1000411","2016-1-9 6:43",3.0
"089-1000428","089-1000411","2016-1-9 6:43",16.0
"089-1000428","089-1000015","2016-2-3 14:05",244.0
"089-1000428","089-1000093","2016-2-10 12:59",25.0
"089-1000428","089-1000166","2016-02-19 08:08",217.0
"089-1000429","089-1000038","2016-01-28 15:00",104.0
"089-1000429","089-1000082","2016-2-4 12:26",23.0
"089-1000429","089-1000082","2016-2-4 12:26",57.0
"089-1000429","089-1000134","2016-1-7 5:59",60.0
"089-1000429","089-1000149","2016-2-5 0:09",158.0
"089-1000429","089-1000185","2016-1-1 15:53",313.0
"089-1000429","089-1000219","2016-02-28 00:10",29.0
"089-1000429","089-1000219","2016-02-28 00:10",5.0
"089-1000429","089-1000362","2016-2-3 21:37",66.0
"089-1000429","089-1000363","2016-02-28 16:27",464.0
"089-1000429","089-1000475","2016-2-1 13:22",250.0
"089-1000429","089-1000036","2016-01-19 13:46",25.0
"089-1000429","089-1000082","2016-2-4 12:26",16.0
"089-1000429","089-1000089","2016-02-21 15:13",365.0
"089-1000429","089-1000089","2016-02-21 15:13",429.0
"089-1000429","089-1000134","2016-1-7 5:59",22.0
"089-1000429","089-1000149","2016-2-5 0:09",39.0
"089-1000429","089-1000185","2016-1-1 15:53",139.0
"089-1000429","089-1000185","2016-1-1 15:53",552.0
"089-1000429","089-1000324","2016-1-11 23:56",384.0
"089-1000429","089-1000475","2016-2-1 13:22",289.0
"089-1000430","089-1000005","2016-02-26 16:09",163.0
"089-1000430","089-1000038","2016-1-10 2:20",32.0
"089-1000430","089-1000056","2016-02-23 13:51",293.0
"089-1000430","089-1000063","2016-1-2 18:23",230.0
"089-1000430","089-1000066","2016-01-26 12:09",8.0
"089-1000430","089-1000159","2016-1-2 21:42",9.0
"089-1000430","089-1000203","2016-1-4 11:47",23.0
"089-1000430","089-1000226","2016-02-15 20:31",5.0
"089-1000430","089-1000226","2016-02-15 20:31",25.0
"089-1000430","089-1000234","2016-02-18 16:53",259.0
"089-1000430","089-1000301","2016-1-8 18:46",37.0
"089-1000430","089-1000360","2016-1-3 1:38",135.0
"089-1000430","089-1000404","2016-2-12 22:19",55.0
"089-1000430","089-1000487","2016-01-17 01:46",38.0
"089-1000430","089-1000056","2016-02-23 13:51",162.0
"089-1000430","089-1000063","2016-1-2 18:23",3.0
"089-1000430","089-1000114","2016-2-9 11:05",142.0
"089-1000430","089-1000149","2016-2-2 5:08",25.0
"089-1000430","089-1000159","2016-1-2 21:42",19.0
"089-1000430","089-1000159","2016-1-2 21:42",14.0
"089-1000430","089-1000063","2016-1-2 18:23",391.0
"089-1000430","089-1000226","2016-02-15 20:31",64.0
"089-1000431","089-1000015","2016-01-21 18:34",178.0
"089-1000431","089-1000167","2016-1-1 9:17",147.0
"089-1000431","089-1000208","2016-2-4 3:26",268.0
"089-1000431","089-1000310","2016-01-31 02:06",316.0
"089-1000431","089-1000323","2016-01-27 14:31",64.0
"089-1000431","089-1000449","2016-1-6 5:07",29.0
"089-1000431","089-1000463","2016-01-30 14:46",153.0
"089-1000431","089-1000052","2016-01-24 19:54",303.0
"089-1000431","089-1000141","2016-01-14 18:06",366.0
"089-1000431","089-1000165","2016-2-7 6:40",39.0
"089-1000431","089-1000167","2016-1-1 9:17",405.0
"089-1000431","089-1000188","2016-1-5 20:15",23.0
"089-1000431","089-1000015","2016-01-21 18:34",263.0
"089-1000431","089-1000409","2016-02-24 08:50",271.0
"089-1000432","089-1000025","2016-2-1 12:18",243.0
"089-1000432","089-1000097","2016-2-7 4:55",355.0
"089-1000432","089-1000109","2016-02-28 10:50",372.0
"089-1000432","089-1000203","2016-01-26 18:33",360.0
"089-1000432","089-1000205","2016-1-7 1:32",8.0
"089-1000432","089-1000205","2016-1-7 1:32",46.0
"089-1000432","089-1000223","2016-01-17 01:55",5.0
"089-1000432","089-1000287","2016-02-13 16:36",546.0
"089-1000432","089-1000321","2016-2-5 21:51",59.0
"089-1000432","089-1000336","2016-02-18 00:06",237.0
"089-1000432","089-1000426","2016-01-30 15:28",42.0
"089-1000432","089-1000426","2016-01-30 15:28",48.0
"089-1000432","089-1000435","2016-1-8 23:32",104.0
"089-1000432","089-1000097","2016-2-7 4:55",369.0
"089-1000432","089-1000426","2016-01-30 15:28",50.0
"089-1000432","089-1000203","2016-01-26 18:33",452.0
"089-1000432","089-1000025","2016-2-1 12:18",399.0
"089-1000433","089-1000009","2016-02-20 21:09",177.0
"089-1000433","089-1000168","2016-01-30 04:35",45.0
"089-1000433","089-1000168","2016-01-30 04:35",58.0
"089-1000433","089-1000191","2016-02-18 20:06",178.0
"089-1000433","089-1000240","2016-01-17 10:53",8.0
"089-1000433","089-1000250","2016-1-9 14:30",66.0
"089-1000433","089-1000271","2016-2-7 13:06",2.0
"089-1000433","089-1000334","2016-01-21 12:04",106.0
"089-1000433","089-1000362","2016-01-14 19:38",111.0
"089-1000433","089-1000367","2016-1-5 7:22",65.0
"089-1000433","089-1000462","2016-01-17 14:46",22.0
"089-1000433","089-1000462","2016-01-17 14:46",83.0
"089-1000433","089-1000487","2016-01-26 18:21",117.0
"089-1000433","089-1000175","2016-2-10 7:04",314.0
"089-1000433","089-1000191","2016-02-18 20:06",20.0
"089-1000433","089-1000193","2016-1-10 8:51",391.0
"089-1000433","089-1000193","2016-1-10 8:51",409.0
"089-1000433","089-1000056","2016-1-7 4:27",584.0
"089-1000433","089-1000271","2016-2-7 13:06",12.0
"089-1000433","089-1000334","2016-01-21 12:04",369.0
"089-1000434","089-1000054","2016-2-4 7:01",243.0
"089-1000434","089-1000158","2016-2-4 3:57",5.0
"089-1000434","089-1000160","2016-02-21 11:37",125.0
"089-1000434","089-1000295","2016-02-15 12:45",28.0
"089-1000434","089-1000317","2016-02-20 04:00",44.0
"089-1000434","089-1000366","2016-01-19 00:52",449.0
"089-1000434","089-1000480","2016-02-26 20:13",233.0
"089-1000434","089-1000097","2016-02-25 21:41",153.0
"089-1000434","089-1000158","2016-2-4 3:57",55.0
"089-1000434","089-1000158","2016-2-4 3:57",25.0
"089-1000434","089-1000178","2016-02-22 09:39",72.0
"089-1000434","089-1000366","2016-01-19 00:52",526.0
"089-1000435","089-1000073","2016-01-27 21:11",149.0
"089-1000435","089-1000141","2016-1-12 7:26",21.0
"089-1000435","089-1000182","2016-1-12 0:48",478.0
"089-1000435","089-1000234","2016-2-3 12:27",165.0
"089-1000435","089-1000349","2016-02-25 18:51",18.0
"089-1000435","089-1000474","2016-01-26 01:40",205.0
"089-1000435","089-1000035","2016-02-28 18:24",356.0
"089-1000435","089-1000073","2016-01-27 21:11",12.0
"089-1000435","089-1000124","2016-1-10 16:05",453.0
"089-1000435","089-1000035","2016-02-28 18:24",521.0
"089-1000435","089-1000141","2016-1-12 7:26",343.0
"089-1000436","089-1000025","2016-02-25 13:02",40.0
"089-1000436","089-1000059","2016-02-16 08:03",15.0
"089-1000436","089-1000182","2016-2-8 16:50",24.0
"089-1000436","089-1000182","2016-2-8 16:50",14.0
"089-1000436","089-1000203","2016-01-30 11:57",71.0
"089-1000436","089-1000307","2016-1-3 20:09",272.0
"089-1000436","089-1000404","2016-01-15 08:44",14.0
"089-1000436","089-1000404","2016-01-15 08:44",58.0
"089-1000436","089-1000025","2016-02-25 13:02",16.0
"089-1000436","089-1000059","2016-02-16 08:03",38.0
"089-1000436","089-1000087","2016-2-5 13:54",186.0
"089-1000436","089-1000125","2016-1-10 3:40",41.0
"089-1000436","089-1000165","2016-2-3 0:39",76.0
"089-1000436","089-1000182","2016-2-8 16:50",3.0
"089-1000436","089-1000182","2016-2-8 16:50",29.0
"089-1000436","089-1000203","2016-01-30 11:57",138.0
"089-1000437","089-1000008","2016-1-11 10:43",62.0
"089-1000437","089-1000008","2016-1-11 10:43",5.0
"089-1000437","089-1000059","2016-1-4 17:30",28.0
"089-1000437","089-1000080","2016-01-14 18:37",13.0
"089-1000437","089-1000080","2016-01-14 18:37",124.0
"089-1000437","089-1000084","2016-1-5 17:38",239.0
"089-1000437","089-1000211","2016-01-16 17:44",168.0
"089-1000437","089-1000231","2016-01-22 08:18",68.0
"089-1000437","089-1000241","2016-01-22 13:02",405.0
"089-1000437","089-1000332","2016-02-29 04:39",87.0
"089-1000437","089-1000390","2016-2-9 8:09",50.0
"089-1000437","089-1000392","2016-1-10 10:32",34.0
"089-1000437","089-1000409","2016-01-31 18:12",74.0
"089-1000437","089-1000410","2016-2-11 19:40",319.0
"089-1000437","089-1000431","2016-2-12 7:35",271.0
"089-1000437","089-1000453","2016-01-20 00:16",48.0
"089-1000437","089-1000008","2016-1-11 10:43",60.0
"089-1000437","089-1000008","2016-1-11 10:43",13.0
"089-1000437","089-1000059","2016-1-4 17:30",172.0
"089-1000437","089-1000080","2016-01-14 18:37",110.0
"089-1000437","089-1000206","2016-02-21 05:50",121.0
"089-1000437","089-1000059","2016-1-4 17:30",305.0
"089-1000437","089-1000231","2016-01-22 08:18",204.0
"089-1000437","089-1000078","2016-01-24 11:10",60.0
"089-1000438","089-1000013","2016-01-29 22:30",207.0
"089-1000438","089-1000065","2016-01-25 17:58",97.0
"089-1000438","089-1000084","2016-1-12 15:17",82.0
"089-1000438","089-1000274","2016-02-16 05:23",462.0
"089-1000438","089-1000292","2016-01-30 17:13",24.0
"089-1000438","089-1000292","2016-01-30 17:13",162.0
"089-1000438","089-1000319","2016-1-10 8:38",54.0
"089-1000438","089-1000331","2016-02-24 16:31",34.0
"089-1000438","089-1000331","2016-02-24 16:31",2.0
"089-1000438","089-1000406","2016-02-25 20:06",43.0
"089-1000438","089-1000406","2016-02-25 20:06",38.0
"089-1000438","089-1000449","2016-02-25 22:15",2.0
"089-1000438","089-1000481","2016-2-6 19:54",135.0
"089-1000438","089-1000013","2016-01-29 22:30",94.0
"089-1000438","089-1000109","2016-01-27 04:32",9.0
"089-1000438","089-1000292","2016-01-30 17:13",162.0
"089-1000438","089-1000481","2016-2-6 19:54",476.0
"089-1000439","089-1000028","2016-01-25 05:26",193.0
"089-1000439","089-1000049","2016-1-6 6:29",93.0
"089-1000439","089-1000055","2016-02-20 16:40",141.0
"089-1000439","089-1000071","2016-1-2 19:02",48.0
"089-1000439","089-1000071","2016-1-2 19:02",104.0
"089-1000439","089-1000111","2016-2-3 11:52",156.0
"089-1000439","089-1000116","2016-02-21 08:09",20.0
"089-1000439","089-1000232","2016-02-24 10:05",152.0
"089-1000439","089-1000378","2016-02-25 09:51",115.0
"089-1000439","089-1000423","2016-01-28 10:22",10.0
"089-1000439","089-1000423","2016-01-28 10:22",30.0
"089-1000439","089-1000430","2016-02-16 05:36",194.0
"089-1000439","089-1000028","2016-01-25 05:26",84.0
"089-1000439","089-1000049","2016-1-6 6:29",36.0
"089-1000439","089-1000070","2016-02-17 05:45",71.0
"089-1000439","089-1000096","2016-01-30 14:31",388.0
"089-1000439","089-1000117","2016-2-9 12:54",40.0
"089-1000439","089-1000117","2016-2-9 12:54",36.0
"089-1000439","089-1000150","2016-01-22 04:07",61.0
"089-1000439","089-1000475","2016-01-26 06:41",557.0
"089-1000439","089-1000116","2016-02-21 08:09",198.0
"089-1000440","089-1000003","2016-02-23 07:17",147.0
"089-1000440","089-1000007","2016-01-24 02:27",136.0
"089-1000440","089-1000031","2016-01-22 16:42",13.0
"089-1000440","089-1000055","2016-02-24 03:44",51.0
"089-1000440","089-1000055","2016-02-24 03:44",24.0
"089-1000440","089-1000148","2016-01-21 00:57",142.0
"089-1000440","089-1000184","2016-1-11 17:48",524.0
"089-1000440","089-1000223","2016-01-31 19:16",237.0
"089-1000440","089-1000306","2016-1-7 7:29",94.0
"089-1000440","089-1000318","2016-01-19 07:37",38.0
"089-1000440","089-1000318","2016-01-19 07:37",4.0
"089-1000440","089-1000356","2016-2-8 21:04",353.0
"089-1000440","089-1000007","2016-01-24 02:27",107.0
"089-1000440","089-1000014","2016-02-15 17:52",53.0
"089-1000440","089-1000031","2016-01-22 16:42",99.0
"089-1000440","089-1000055","2016-02-24 03:44",23.0
"089-1000440","089-1000184","2016-1-11 17:48",378.0
"089-1000440","089-1000318","2016-01-19 07:37",100.0
"089-1000440","089-1000435","2016-1-10 6:16",59.0
"089-1000440","089-1000005","2016-02-20 14:24",535.0
"089-1000441","089-1000138","2016-1-5 22:46",343.0
"089-1000441","089-1000192","2016-2-1 16:54",71.0
"089-1000441","089-1000192","2016-2-1 16:54",29.0
"089-1000441","089-1000217","2016-01-26 09:05",59.0
"089-1000441","089-1000258","2016-01-29 03:42",12.0
"089-1000441","089-1000297","2016-2-8 14:58",98.0
"089-1000441","089-1000454","2016-1-7 2:38",9.0
"089-1000441","089-1000454","2016-1-7 2:38",4.0
"089-1000441","089-1000466","2016-02-17 13:12",34.0
"089-1000441","089-1000468","2016-2-4 5:30",242.0
"089-1000441","089-1000489","2016-02-16 12:30",76.0
"089-1000441","089-1000489","2016-02-16 12:30",38.0
"089-1000441","089-1000077","2016-1-5 17:21",237.0
"089-1000441","089-1000161","2016-02-18 13:05",505.0
"089-1000441","089-1000192","2016-2-1 16:54",49.0
"089-1000441","089-1000192","2016-2-1 16:54",68.0
"089-1000441","089-1000297","2016-2-8 14:58",455.0
"089-1000441","089-1000192","2016-2-1 16:54",120.0
"089-1000441","089-1000500","2016-1-9 9:22",288.0
"089-1000441","089-1000138","2016-1-5 22:46",508.0
"089-1000442","089-1000028","2016-02-29 01:34",189.0
"089-1000442","089-1000191","2016-2-9 2:51",159.0
"089-1000442","089-1000205","2016-1-9 2:01",38.0
"089-1000442","089-1000276","2016-2-12 8:39",72.0
"089-1000442","089-1000340","2016-01-17 00:14",31.0
"089-1000442","089-1000340","2016-01-17 00:14",1.0
"089-1000442","089-1000419","2016-02-28 07:45",30.0
"089-1000442","089-1000449","2016-2-6 2:15",174.0
"089-1000442","089-1000028","2016-02-29 01:34",253.0
"089-1000442","089-1000127","2016-01-23 12:11",371.0
"089-1000442","089-1000190","2016-1-3 5:11",190.0
"089-1000442","089-1000192","2016-02-17 05:12",223.0
"089-1000442","089-1000127","2016-01-23 12:11",566.0
"089-1000443","089-1000009","2016-1-8 23:46",68.0
"089-1000443","089-1000014","2016-01-28 21:46",8.0
"089-1000443","089-1000078","2016-1-3 0:19",2.0
"089-1000443","089-1000150","2016-01-13 09:33",118.0
"089-1000443","089-1000298","2016-02-17 15:57",109.0
"089-1000443","089-1000314","2016-02-20 03:44",98.0
"089-1000443","089-1000343","2016-02-20 08:26",366.0
"089-1000443","089-1000362","2016-02-26 22:35",412.0
"089-1000443","089-1000444","2016-1-1 21:08",19.0
"089-1000443","089-1000467","2016-02-21 02:04",93.0
"089-1000443","089-1000467","2016-02-21 02:04",9.0
"089-1000443","089-1000009","2016-1-8 23:46",69.0
"089-1000443","089-1000148","2016-2-1 18:03",43.0
"089-1000443","089-1000150","2016-01-13 09:33",84.0
"089-1000443","089-1000176","2016-02-15 20:29",16.0
"089-1000443","089-1000444","2016-1-1 21:08",27.0
"089-1000443","089-1000150","2016-01-13 09:33",152.0
"089-1000444","089-1000066","2016-01-20 08:30",280.0
"089-1000444","089-1000149","2016-2-3 23:09",241.0
"089-1000444","089-1000175","2016-01-15 04:18",200.0
"089-1000444","089-1000188","2016-1-3 9:58",81.0
"089-1000444","089-1000236","2016-02-25 07:41",20.0
"089-1000444","089-1000362","2016-01-13 06:15",181.0
"089-1000444","089-1000066","2016-01-20 08:30",261.0
"089-1000444","089-1000149","2016-2-3 23:09",36.0
"089-1000444","089-1000184","2016-02-24 10:33",202.0
"089-1000444","089-1000179","2016-2-11 1:40",176.0
"089-1000444","089-1000028","2016-2-12 12:19",519.0
"089-1000445","089-1000125","2016-01-16 13:12",6.0
"089-1000445","089-1000150","2016-01-29 09:48",195.0
"089-1000445","089-1000201","2016-02-20 00:52",11.0
